,country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
370,Czech Republic,2009,60.59196,-0.420415,total,0.06,54.1836,6.6587320000000005
371,Czech Republic,2009,60.59196,-0.420415,18-65,0.054000000000000006,54.1836,6.6587320000000005
372,Czech Republic,2009,60.59196,-0.420415,66+,0.027999999999999997,54.1836,6.6587320000000005
373,Czech Republic,2009,60.59196,97.955915,0-17,0.107,54.1836,6.6587320000000005
374,Czech Republic,2009,60.59196,97.955915,total,0.06,54.1836,6.6587320000000005
375,Czech Republic,2009,60.59196,97.955915,18-65,0.054000000000000006,54.1836,6.6587320000000005
376,Czech Republic,2009,60.59196,97.955915,66+,0.027999999999999997,54.1836,6.6587320000000005
377,Czech Republic,2010,62.02726,2.0867400000000003,0-17,0.106,60.5179,7.279707000000001
378,Czech Republic,2010,62.02726,2.0867400000000003,total,0.065,60.5179,7.279707000000001
379,Czech Republic,2010,62.02726,2.0867400000000003,18-65,0.06,60.5179,7.279707000000001
380,Czech Republic,2010,62.02726,2.0867400000000003,66+,0.034,60.5179,7.279707000000001
381,Czech Republic,2010,62.02726,100.0,0-17,0.106,60.5179,7.279707000000001
382,Czech Republic,2010,62.02726,100.0,total,0.065,60.5179,7.279707000000001
383,Czech Republic,2010,62.02726,100.0,18-65,0.06,60.5179,7.279707000000001
384,Czech Republic,2010,62.02726,100.0,66+,0.034,60.5179,7.279707000000001
385,Czech Republic,2011,64.64095,2.221425,0-17,0.096,66.6342,6.711369
386,Czech Republic,2011,64.64095,2.221425,total,0.059000000000000004,66.6342,6.711369
387,Czech Republic,2011,64.64095,2.221425,18-65,0.057,66.6342,6.711369
388,Czech Republic,2011,64.64095,2.221425,66+,0.025,66.6342,6.711369
389,Czech Republic,2011,64.64095,102.221425,0-17,0.096,66.6342,6.711369
390,Czech Republic,2011,64.64095,102.221425,total,0.059000000000000004,66.6342,6.711369
391,Czech Republic,2011,64.64095,102.221425,18-65,0.057,66.6342,6.711369
392,Czech Republic,2011,64.64095,102.221425,66+,0.025,66.6342,6.711369
393,Czech Republic,2012,65.81156999999999,2.426445,0-17,0.08199999999999999,72.5515,6.977849000000001
394,Czech Republic,2012,65.81156999999999,2.426445,total,0.052000000000000005,72.5515,6.977849000000001
395,Czech Republic,2012,65.81156999999999,2.426445,18-65,0.05,72.5515,6.977849000000001
396,Czech Republic,2012,65.81156999999999,2.426445,66+,0.023,72.5515,6.977849000000001
397,Czech Republic,2012,65.81156999999999,104.701771,0-17,0.08199999999999999,72.5515,6.977849000000001
398,Czech Republic,2012,65.81156999999999,104.701771,total,0.052000000000000005,72.5515,6.977849000000001
399,Czech Republic,2012,65.81156999999999,104.701771,18-65,0.05,72.5515,6.977849000000001
400,Czech Republic,2012,65.81156999999999,104.701771,66+,0.023,72.5515,6.977849000000001
401,Czech Republic,2013,68.30981,-0.003573,0-17,0.10099999999999999,72.6166,6.953799000000001
402,Czech Republic,2013,68.30981,-0.003573,total,0.059000000000000004,72.6166,6.953799000000001
403,Czech Republic,2013,68.30981,-0.003573,18-65,0.055,72.6166,6.953799000000001
404,Czech Republic,2013,68.30981,-0.003573,66+,0.026000000000000002,72.6166,6.953799000000001
405,Czech Republic,2013,68.30981,104.69803,0-17,0.10099999999999999,72.6166,6.953799000000001
406,Czech Republic,2013,68.30981,104.69803,total,0.059000000000000004,72.6166,6.953799000000001
407,Czech Republic,2013,68.30981,104.69803,18-65,0.055,72.6166,6.953799000000001
408,Czech Republic,2013,68.30981,104.69803,66+,0.026000000000000002,72.6166,6.953799000000001
409,Czech Republic,2014,66.66041,1.8361990000000001,0-17,0.102,77.9899,6.109115
410,Czech Republic,2014,66.66041,1.8361990000000001,total,0.059000000000000004,77.9899,6.109115
411,Czech Republic,2014,66.66041,1.8361990000000001,18-65,0.053,77.9899,6.109115
412,Czech Republic,2014,66.66041,1.8361990000000001,66+,0.037000000000000005,77.9899,6.109115
413,Czech Republic,2014,66.66041,106.62049499999999,0-17,0.102,77.9899,6.109115
414,Czech Republic,2014,66.66041,106.62049499999999,total,0.059000000000000004,77.9899,6.109115
415,Czech Republic,2014,66.66041,106.62049499999999,18-65,0.053,77.9899,6.109115
416,Czech Republic,2014,66.66041,106.62049499999999,66+,0.037000000000000005,77.9899,6.109115
417,Czech Republic,2015,67.1994,4.295472,0-17,0.10400000000000001,78.9753,5.046221
418,Czech Republic,2015,67.1994,4.295472,total,0.064,78.9753,5.046221
419,Czech Republic,2015,67.1994,4.295472,18-65,0.057999999999999996,78.9753,5.046221
420,Czech Republic,2015,67.1994,4.295472,66+,0.042,78.9753,5.046221
421,Czech Republic,2015,67.1994,111.20034799999999,0-17,0.10400000000000001,78.9753,5.046221
422,Czech Republic,2015,67.1994,111.20034799999999,total,0.064,78.9753,5.046221
423,Czech Republic,2015,67.1994,111.20034799999999,18-65,0.057999999999999996,78.9753,5.046221
424,Czech Republic,2015,67.1994,111.20034799999999,66+,0.042,78.9753,5.046221
425,Czech Republic,2016,68.78602,2.526686,0-17,0.085,81.65,3.9520489999999997
426,Czech Republic,2016,68.78602,2.526686,total,0.055999999999999994,81.65,3.9520489999999997
427,Czech Republic,2016,68.78602,2.526686,18-65,0.05,81.65,3.9520489999999997
428,Czech Republic,2016,68.78602,2.526686,66+,0.046,81.65,3.9520489999999997
429,Czech Republic,2016,68.78602,114.01003100000001,0-17,0.085,81.65,3.9520489999999997
430,Czech Republic,2016,68.78602,114.01003100000001,total,0.055999999999999994,81.65,3.9520489999999997
431,Czech Republic,2016,68.78602,114.01003100000001,18-65,0.05,81.65,3.9520489999999997
432,Czech Republic,2016,68.78602,114.01003100000001,66+,0.046,81.65,3.9520489999999997
433,Czech Republic,2017,65.71616,6.263173,0-17,0.068,83.23511500000001,2.8908169999999997
434,Czech Republic,2017,65.71616,6.263173,total,0.055999999999999994,83.23511500000001,2.8908169999999997
435,Czech Republic,2017,65.71616,6.263173,18-65,0.047,83.23511500000001,2.8908169999999997
436,Czech Republic,2017,65.71616,6.263173,66+,0.07400000000000001,83.23511500000001,2.8908169999999997
437,Czech Republic,2017,65.71616,121.150676,0-17,0.068,83.23511500000001,2.8908169999999997
438,Czech Republic,2017,65.71616,121.150676,total,0.055999999999999994,83.23511500000001,2.8908169999999997
439,Czech Republic,2017,65.71616,121.150676,18-65,0.047,83.23511500000001,2.8908169999999997
440,Czech Republic,2017,65.71616,121.150676,66+,0.07400000000000001,83.23511500000001,2.8908169999999997
441,Czech Republic,2018,70.00005999999999,8.077522,,,86.35741,2.243518
442,Czech Republic,2018,70.00005999999999,130.936649,,,86.35741,2.243518
443,Denmark,1995,192.7977,2.592562,,,,7.09748
444,Denmark,1995,192.7977,60.101003000000006,,,,7.09748
445,Denmark,1996,200.1547,4.8007349999999995,,,,6.903341
446,Denmark,1996,200.1547,62.986293,,,,6.903341
447,Denmark,1997,213.49099999999999,1.533128,,,,6.157914
448,Denmark,1997,213.49099999999999,63.951954,,,,6.157914
449,Denmark,1998,221.4437,3.233335,,,,5.536391
450,Denmark,1998,221.4437,66.019734,,,,5.536391
451,Denmark,1999,225.5847,2.661273,,,,5.586067
452,Denmark,1999,225.5847,67.7767,,,,5.586067
453,Denmark,2000,232.1425,2.998343,,,,4.6259559999999995
454,Denmark,2000,232.1425,69.808878,,,,4.6259559999999995
455,Denmark,2001,236.7646,3.5840099999999997,,,,4.606088
456,Denmark,2001,236.7646,72.310835,,,,4.606088
457,Denmark,2002,242.52,4.508712999999999,,,,4.586689
458,Denmark,2002,242.52,75.571123,,,,4.586689
459,Denmark,2003,247.9129,3.8153059999999996,,,,5.406289
460,Denmark,2003,247.9129,78.454392,,,,5.406289
461,Denmark,2004,261.5377,3.082767,,,,5.507644
462,Denmark,2004,261.5377,80.872958,,,,5.507644
463,Denmark,2005,281.7372,3.4481839999999995,,,74.9174,4.830782
464,Denmark,2005,281.7372,83.66160699999999,,,74.9174,4.830782
465,Denmark,2006,299.3419,3.0859669999999997,,,78.7298,3.8985819999999998
466,Denmark,2006,299.3419,86.243376,,,78.7298,3.8985819999999998
467,Denmark,2007,324.6386,5.05077,,,78.0544,3.7989699999999997
468,Denmark,2007,324.6386,90.599331,,,78.0544,3.7989699999999997
469,Denmark,2008,339.7779,3.6389989999999997,,,81.8811,3.6836910000000005
470,Denmark,2008,339.7779,93.89624,,,81.8811,3.6836910000000005
471,Denmark,2009,339.7609,3.615065,,,82.53399999999999,6.411551
472,Denmark,2009,339.7609,97.29065,,,82.53399999999999,6.411551
473,Denmark,2010,326.155,2.7848,,,86.0984,7.747934
474,Denmark,2010,326.155,100.0,,,86.0984,7.747934
475,Denmark,2011,319.9125,0.38011,0-17,0.035,90.0828,7.769597999999999
476,Denmark,2011,319.9125,0.38011,total,0.057999999999999996,90.0828,7.769597999999999
477,Denmark,2011,319.9125,0.38011,18-65,0.066,90.0828,7.769597999999999
478,Denmark,2011,319.9125,0.38011,66+,0.057999999999999996,90.0828,7.769597999999999
479,Denmark,2011,319.9125,100.38011,0-17,0.035,90.0828,7.769597999999999
480,Denmark,2011,319.9125,100.38011,total,0.057999999999999996,90.0828,7.769597999999999
481,Denmark,2011,319.9125,100.38011,18-65,0.066,90.0828,7.769597999999999
482,Denmark,2011,319.9125,100.38011,66+,0.057999999999999996,90.0828,7.769597999999999
483,Denmark,2012,314.2155,2.692026,0-17,0.027000000000000003,91.9976,7.7976529999999995
484,Denmark,2012,314.2155,2.692026,total,0.054000000000000006,91.9976,7.7976529999999995
485,Denmark,2012,314.2155,2.692026,18-65,0.065,91.9976,7.7976529999999995
486,Denmark,2012,314.2155,2.692026,66+,0.046,91.9976,7.7976529999999995
487,Denmark,2012,314.2155,103.082369,0-17,0.027000000000000003,91.9976,7.7976529999999995
488,Denmark,2012,314.2155,103.082369,total,0.054000000000000006,91.9976,7.7976529999999995
489,Denmark,2012,314.2155,103.082369,18-65,0.065,91.9976,7.7976529999999995
490,Denmark,2012,314.2155,103.082369,66+,0.046,91.9976,7.7976529999999995
491,Denmark,2013,305.8037,1.4903520000000001,0-17,0.027000000000000003,92.7135,7.382339
492,Denmark,2013,305.8037,1.4903520000000001,total,0.054000000000000006,92.7135,7.382339
493,Denmark,2013,305.8037,1.4903520000000001,18-65,0.067,92.7135,7.382339
494,Denmark,2013,305.8037,1.4903520000000001,66+,0.038,92.7135,7.382339
495,Denmark,2013,305.8037,104.618659,0-17,0.027000000000000003,92.7135,7.382339
496,Denmark,2013,305.8037,104.618659,total,0.054000000000000006,92.7135,7.382339
497,Denmark,2013,305.8037,104.618659,18-65,0.067,92.7135,7.382339
498,Denmark,2013,305.8037,104.618659,66+,0.038,92.7135,7.382339
499,Denmark,2014,305.774,2.31338,0-17,0.028999999999999998,93.1202,6.927884
500,Denmark,2014,305.774,2.31338,total,0.055,93.1202,6.927884
501,Denmark,2014,305.774,2.31338,18-65,0.07,93.1202,6.927884
502,Denmark,2014,305.774,2.31338,66+,0.032,93.1202,6.927884
503,Denmark,2014,305.774,107.038886,0-17,0.028999999999999998,93.1202,6.927884
504,Denmark,2014,305.774,107.038886,total,0.055,93.1202,6.927884
505,Denmark,2014,305.774,107.038886,18-65,0.07,93.1202,6.927884
506,Denmark,2014,305.774,107.038886,66+,0.032,93.1202,6.927884
507,Denmark,2015,293.0566,2.5491639999999998,0-17,0.028999999999999998,91.74,6.278275
508,Denmark,2015,293.0566,2.5491639999999998,total,0.055,91.74,6.278275
509,Denmark,2015,293.0566,2.5491639999999998,18-65,0.07,91.74,6.278275
510,Denmark,2015,293.0566,2.5491639999999998,66+,0.031,91.74,6.278275
511,Denmark,2015,293.0566,109.76748300000001,0-17,0.028999999999999998,91.74,6.278275
512,Denmark,2015,293.0566,109.76748300000001,total,0.055,91.74,6.278275
513,Denmark,2015,293.0566,109.76748300000001,18-65,0.07,91.74,6.278275
514,Denmark,2015,293.0566,109.76748300000001,66+,0.031,91.74,6.278275
515,Denmark,2016,288.3593,0.590222,0-17,0.037000000000000005,94.3436,5.988536
516,Denmark,2016,288.3593,0.590222,total,0.057999999999999996,94.3436,5.988536
517,Denmark,2016,288.3593,0.590222,18-65,0.073,94.3436,5.988536
518,Denmark,2016,288.3593,0.590222,66+,0.03,94.3436,5.988536
519,Denmark,2016,288.3593,110.415355,0-17,0.037000000000000005,94.3436,5.988536
520,Denmark,2016,288.3593,110.415355,total,0.057999999999999996,94.3436,5.988536
521,Denmark,2016,288.3593,110.415355,18-65,0.073,94.3436,5.988536
522,Denmark,2016,288.3593,110.415355,66+,0.03,94.3436,5.988536
523,Denmark,2017,286.4685,1.9072779999999998,,,97.00071,5.833254
524,Denmark,2017,286.4685,112.52128300000001,,,97.00071,5.833254
525,Denmark,2018,281.3254,3.301507,,,92.66405999999999,5.132676999999999
526,Denmark,2018,281.3254,116.236181,,,92.66405999999999,5.132676999999999
527,Finland,1995,73.46715999999999,3.2905379999999997,0-17,0.02,,
528,Finland,1995,73.46715999999999,3.2905379999999997,total,0.042,,
529,Finland,1995,73.46715999999999,3.2905379999999997,18-65,0.047,,
530,Finland,1995,73.46715999999999,3.2905379999999997,66+,0.054000000000000006,,
531,Finland,1995,73.46715999999999,61.24193,0-17,0.02,,
532,Finland,1995,73.46715999999999,61.24193,total,0.042,,
533,Finland,1995,73.46715999999999,61.24193,18-65,0.047,,
534,Finland,1995,73.46715999999999,61.24193,66+,0.054000000000000006,,
535,Finland,1996,68.20260999999999,2.838808,0-17,0.021,,
536,Finland,1996,68.20260999999999,2.838808,total,0.046,,
537,Finland,1996,68.20260999999999,2.838808,18-65,0.051,,
538,Finland,1996,68.20260999999999,2.838808,66+,0.066,,
539,Finland,1996,68.20260999999999,62.980470999999994,0-17,0.021,,
540,Finland,1996,68.20260999999999,62.980470999999994,total,0.046,,
541,Finland,1996,68.20260999999999,62.980470999999994,18-65,0.051,,
542,Finland,1996,68.20260999999999,62.980470999999994,66+,0.066,,
543,Finland,1997,62.38225,1.618411,0-17,0.027000000000000003,,
544,Finland,1997,62.38225,1.618411,total,0.048,,
545,Finland,1997,62.38225,1.618411,18-65,0.051,,
546,Finland,1997,62.38225,1.618411,66+,0.065,,
547,Finland,1997,62.38225,63.999754,0-17,0.027000000000000003,,
548,Finland,1997,62.38225,63.999754,total,0.048,,
549,Finland,1997,62.38225,63.999754,18-65,0.051,,
550,Finland,1997,62.38225,63.999754,66+,0.065,,
551,Finland,1998,63.93,4.972391,0-17,0.027000000000000003,,11.41814
552,Finland,1998,63.93,4.972391,total,0.05,,11.41814
553,Finland,1998,63.93,4.972391,18-65,0.053,,11.41814
554,Finland,1998,63.93,4.972391,66+,0.075,,11.41814
555,Finland,1998,63.93,67.18207199999999,0-17,0.027000000000000003,,11.41814
556,Finland,1998,63.93,67.18207199999999,total,0.05,,11.41814
557,Finland,1998,63.93,67.18207199999999,18-65,0.053,,11.41814
558,Finland,1998,63.93,67.18207199999999,66+,0.075,,11.41814
559,Finland,1999,64.83525,3.6519559999999998,0-17,0.031,,10.21153
560,Finland,1999,64.83525,3.6519559999999998,total,0.052000000000000005,,10.21153
561,Finland,1999,64.83525,3.6519559999999998,18-65,0.054000000000000006,,10.21153
562,Finland,1999,64.83525,3.6519559999999998,66+,0.08,,10.21153
563,Finland,1999,64.83525,69.635531,0-17,0.031,,10.21153
564,Finland,1999,64.83525,69.635531,total,0.052000000000000005,,10.21153
565,Finland,1999,64.83525,69.635531,18-65,0.054000000000000006,,10.21153
566,Finland,1999,64.83525,69.635531,66+,0.08,,10.21153
567,Finland,2000,67.60422,4.361975,0-17,0.03,,9.800185
568,Finland,2000,67.60422,4.361975,total,0.053,,9.800185
569,Finland,2000,67.60422,4.361975,18-65,0.055,,9.800185
570,Finland,2000,67.60422,4.361975,66+,0.084,,9.800185
571,Finland,2000,67.60422,72.673016,0-17,0.03,,9.800185
572,Finland,2000,67.60422,72.673016,total,0.053,,9.800185
573,Finland,2000,67.60422,72.673016,18-65,0.055,,9.800185
574,Finland,2000,67.60422,72.673016,66+,0.084,,9.800185
575,Finland,2001,69.73501999999999,4.303674,0-17,0.04,,9.121559
576,Finland,2001,69.73501999999999,4.303674,total,0.063,,9.121559
577,Finland,2001,69.73501999999999,4.303674,18-65,0.066,,9.121559
578,Finland,2001,69.73501999999999,4.303674,66+,0.09,,9.121559
579,Finland,2001,69.73501999999999,75.800626,0-17,0.04,,9.121559
580,Finland,2001,69.73501999999999,75.800626,total,0.063,,9.121559
581,Finland,2001,69.73501999999999,75.800626,18-65,0.066,,9.121559
582,Finland,2001,69.73501999999999,75.800626,66+,0.09,,9.121559
583,Finland,2002,74.28116,2.001799,0-17,0.042,,9.081173
584,Finland,2002,74.28116,2.001799,total,0.062,,9.081173
585,Finland,2002,74.28116,2.001799,18-65,0.065,,9.081173
586,Finland,2002,74.28116,2.001799,66+,0.083,,9.081173
587,Finland,2002,74.28116,77.318002,0-17,0.042,,9.081173
588,Finland,2002,74.28116,77.318002,total,0.062,,9.081173
589,Finland,2002,74.28116,77.318002,18-65,0.065,,9.081173
590,Finland,2002,74.28116,77.318002,66+,0.083,,9.081173
591,Finland,2003,78.52108,2.325191,0-17,0.04,,9.016909
592,Finland,2003,78.52108,2.325191,total,0.055999999999999994,,9.016909
593,Finland,2003,78.52108,2.325191,18-65,0.055,,9.016909
594,Finland,2003,78.52108,2.325191,66+,0.084,,9.016909
595,Finland,2003,78.52108,79.115794,0-17,0.04,,9.016909
596,Finland,2003,78.52108,79.115794,total,0.055999999999999994,,9.016909
597,Finland,2003,78.52108,79.115794,18-65,0.055,,9.016909
598,Finland,2003,78.52108,79.115794,66+,0.084,,9.016909
599,Finland,2004,86.56316,3.414595,0-17,0.038,,8.816031
600,Finland,2004,86.56316,3.414595,total,0.065,,8.816031
601,Finland,2004,86.56316,3.414595,18-65,0.065,,8.816031
602,Finland,2004,86.56316,3.414595,66+,0.107,,8.816031
603,Finland,2004,86.56316,81.817277,0-17,0.038,,8.816031
604,Finland,2004,86.56316,81.817277,total,0.065,,8.816031
605,Finland,2004,86.56316,81.817277,18-65,0.065,,8.816031
606,Finland,2004,86.56316,81.817277,66+,0.107,,8.816031
607,Finland,2005,96.914,4.097053,0-17,0.034,54.1405,8.37867
608,Finland,2005,96.914,4.097053,total,0.066,54.1405,8.37867
609,Finland,2005,96.914,4.097053,18-65,0.066,54.1405,8.37867
610,Finland,2005,96.914,4.097053,66+,0.109,54.1405,8.37867
611,Finland,2005,96.914,85.169375,0-17,0.034,54.1405,8.37867
612,Finland,2005,96.914,85.169375,total,0.066,54.1405,8.37867
613,Finland,2005,96.914,85.169375,18-65,0.066,54.1405,8.37867
614,Finland,2005,96.914,85.169375,66+,0.109,54.1405,8.37867
615,Finland,2006,107.05,3.463032,0-17,0.039,64.7309,7.714881
616,Finland,2006,107.05,3.463032,total,0.069,64.7309,7.714881
617,Finland,2006,107.05,3.463032,18-65,0.071,64.7309,7.714881
618,Finland,2006,107.05,3.463032,66+,0.105,64.7309,7.714881
619,Finland,2006,107.05,88.118818,0-17,0.039,64.7309,7.714881
620,Finland,2006,107.05,88.118818,total,0.069,64.7309,7.714881
621,Finland,2006,107.05,88.118818,18-65,0.071,64.7309,7.714881
622,Finland,2006,107.05,88.118818,66+,0.105,64.7309,7.714881
623,Finland,2007,111.8986,3.2853529999999997,0-17,0.052000000000000005,68.7837,6.853992999999999
624,Finland,2007,111.8986,3.2853529999999997,total,0.078,68.7837,6.853992999999999
625,Finland,2007,111.8986,3.2853529999999997,18-65,0.073,68.7837,6.853992999999999
626,Finland,2007,111.8986,3.2853529999999997,66+,0.135,68.7837,6.853992999999999
627,Finland,2007,111.8986,91.013832,0-17,0.052000000000000005,68.7837,6.853992999999999
628,Finland,2007,111.8986,91.013832,total,0.078,68.7837,6.853992999999999
629,Finland,2007,111.8986,91.013832,18-65,0.073,68.7837,6.853992999999999
630,Finland,2007,111.8986,91.013832,66+,0.135,68.7837,6.853992999999999
631,Finland,2008,114.43700000000001,4.404562,0-17,0.052000000000000005,72.3805,6.362757
632,Finland,2008,114.43700000000001,4.404562,total,0.079,72.3805,6.362757
633,Finland,2008,114.43700000000001,4.404562,18-65,0.076,72.3805,6.362757
634,Finland,2008,114.43700000000001,4.404562,66+,0.129,72.3805,6.362757
635,Finland,2008,114.43700000000001,95.022593,0-17,0.052000000000000005,72.3805,6.362757
636,Finland,2008,114.43700000000001,95.022593,total,0.079,72.3805,6.362757
637,Finland,2008,114.43700000000001,95.022593,18-65,0.076,72.3805,6.362757
638,Finland,2008,114.43700000000001,95.022593,66+,0.129,72.3805,6.362757
