"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","LABCOMP","TOT","IDX2010","A","1997",41.834639,
"SVN","LABCOMP","TOT","IDX2010","A","1998",44.936812,
"SVN","LABCOMP","TOT","IDX2010","A","1999",48.756538,
"SVN","LABCOMP","TOT","IDX2010","A","2000",53.912574,
"SVN","LABCOMP","TOT","IDX2010","A","2001",61.047895,
"SVN","LABCOMP","TOT","IDX2010","A","2002",64.548832,
"SVN","LABCOMP","TOT","IDX2010","A","2003",69.013985,
"SVN","LABCOMP","TOT","IDX2010","A","2004",73.063085,
"SVN","LABCOMP","TOT","IDX2010","A","2005",79.288591,
"SVN","LABCOMP","TOT","IDX2010","A","2006",84.712933,
"SVN","LABCOMP","TOT","IDX2010","A","2007",90.521467,
"SVN","LABCOMP","TOT","IDX2010","A","2008",96.289624,
"SVN","LABCOMP","TOT","IDX2010","A","2009",97.214807,
"SVN","LABCOMP","TOT","IDX2010","A","2010",100,
"SVN","LABCOMP","TOT","IDX2010","A","2011",102.476393,
"SVN","LABCOMP","TOT","IDX2010","A","2012",102.854055,
"SVN","LABCOMP","TOT","IDX2010","A","2013",102.170643,
"SVN","LABCOMP","TOT","IDX2010","A","2014",102.500764,
"SVN","LABCOMP","TOT","IDX2010","A","2015",103.367999,
"SVN","LABCOMP","TOT","IDX2010","A","2016",109.352495,
"SVN","LABCOMP","TOT","IDX2010","A","2017",114.636841,
"SVN","LABCOMP","TOT","IDX2010","A","2018",120.442791,
"SVN","LABCOMP","TOT","IDX2010","A","2019",126.660086,
"EU28","LABCOMP","TOT","AGRWTH","A","1996",3.875455,
"EU28","LABCOMP","TOT","AGRWTH","A","1997",4.180025,
"EU28","LABCOMP","TOT","AGRWTH","A","1998",2.438546,
"EU28","LABCOMP","TOT","AGRWTH","A","1999",4.990489,
"EU28","LABCOMP","TOT","AGRWTH","A","2000",6.645829,
"EU28","LABCOMP","TOT","AGRWTH","A","2001",3.895938,
"EU28","LABCOMP","TOT","AGRWTH","A","2002",3.310534,
"EU28","LABCOMP","TOT","AGRWTH","A","2003",1.415131,
"EU28","LABCOMP","TOT","AGRWTH","A","2004",2.883099,
"EU28","LABCOMP","TOT","AGRWTH","A","2005",2.836278,
"EU28","LABCOMP","TOT","AGRWTH","A","2006",3.003886,
"EU28","LABCOMP","TOT","AGRWTH","A","2007",3.013743,
"EU28","LABCOMP","TOT","AGRWTH","A","2008",0.618352,
"EU28","LABCOMP","TOT","AGRWTH","A","2009",0.107846,
"EU28","LABCOMP","TOT","AGRWTH","A","2010",3.850206,
"EU28","LABCOMP","TOT","AGRWTH","A","2011",1.85237,
"EU28","LABCOMP","TOT","AGRWTH","A","2012",3.402319,
"EU28","LABCOMP","TOT","AGRWTH","A","2013",1.401876,
"EU28","LABCOMP","TOT","AGRWTH","A","2014",1.775236,
"EU28","LABCOMP","TOT","AGRWTH","A","2015",3.186047,
"EU28","LABCOMP","TOT","AGRWTH","A","2016",-0.847781,
"EU28","LABCOMP","TOT","AGRWTH","A","2017",1.489303,
"EU28","LABCOMP","TOT","AGRWTH","A","2018",2.54503,
"EU28","LABCOMP","TOT","AGRWTH","A","2019",2.553031,
"EU28","LABCOMP","TOT","IDX2010","A","1995",63.024235,
"EU28","LABCOMP","TOT","IDX2010","A","1996",65.466711,
"EU28","LABCOMP","TOT","IDX2010","A","1997",68.203236,
"EU28","LABCOMP","TOT","IDX2010","A","1998",69.866404,
"EU28","LABCOMP","TOT","IDX2010","A","1999",73.353079,
"EU28","LABCOMP","TOT","IDX2010","A","2000",78.227999,
"EU28","LABCOMP","TOT","IDX2010","A","2001",81.275713,
"EU28","LABCOMP","TOT","IDX2010","A","2002",83.966373,
"EU28","LABCOMP","TOT","IDX2010","A","2003",85.154607,
"EU28","LABCOMP","TOT","IDX2010","A","2004",87.609699,
"EU28","LABCOMP","TOT","IDX2010","A","2005",90.094554,
"EU28","LABCOMP","TOT","IDX2010","A","2006",92.800892,
"EU28","LABCOMP","TOT","IDX2010","A","2007",95.597672,
"EU28","LABCOMP","TOT","IDX2010","A","2008",96.188802,
"EU28","LABCOMP","TOT","IDX2010","A","2009",96.292538,
"EU28","LABCOMP","TOT","IDX2010","A","2010",100,
"EU28","LABCOMP","TOT","IDX2010","A","2011",101.85237,
"EU28","LABCOMP","TOT","IDX2010","A","2012",105.317712,
"EU28","LABCOMP","TOT","IDX2010","A","2013",106.794135,
"EU28","LABCOMP","TOT","IDX2010","A","2014",108.689983,
"EU28","LABCOMP","TOT","IDX2010","A","2015",112.152898,
"EU28","LABCOMP","TOT","IDX2010","A","2016",111.202086,
"EU28","LABCOMP","TOT","IDX2010","A","2017",112.858222,
"EU28","LABCOMP","TOT","IDX2010","A","2018",115.730498,
"EU28","LABCOMP","TOT","IDX2010","A","2019",118.685134,
"MEX","LABCOMP","TOT","AGRWTH","A","1996",23.531972,
"MEX","LABCOMP","TOT","AGRWTH","A","1997",20.673197,
"MEX","LABCOMP","TOT","AGRWTH","A","1998",24.086149,
"MEX","LABCOMP","TOT","AGRWTH","A","1999",16.376784,
"MEX","LABCOMP","TOT","AGRWTH","A","2000",19.279248,
"MEX","LABCOMP","TOT","AGRWTH","A","2001",11.531713,
"MEX","LABCOMP","TOT","AGRWTH","A","2002",2.194262,
"MEX","LABCOMP","TOT","AGRWTH","A","2003",8.523526,
"MEX","LABCOMP","TOT","AGRWTH","A","2004",4.167451,
"MEX","LABCOMP","TOT","AGRWTH","A","2005",2.591502,
"MEX","LABCOMP","TOT","AGRWTH","A","2006",6.714804,
"MEX","LABCOMP","TOT","AGRWTH","A","2007",6.103182,
"MEX","LABCOMP","TOT","AGRWTH","A","2008",2.659008,
"MEX","LABCOMP","TOT","AGRWTH","A","2009",8.814851,
"MEX","LABCOMP","TOT","AGRWTH","A","2010",-4.415826,
"MEX","LABCOMP","TOT","AGRWTH","A","2011",6.0852,
"MEX","LABCOMP","TOT","AGRWTH","A","2012",4.196596,
"MEX","LABCOMP","TOT","AGRWTH","A","2013",2.843422,
"NZL","LABCOMP","TOT","AGRWTH","A","1991",-1.530941,
"NZL","LABCOMP","TOT","AGRWTH","A","1992",5.247115,
"NZL","LABCOMP","TOT","AGRWTH","A","1993",0.86945,
"NZL","LABCOMP","TOT","AGRWTH","A","1994",2.550068,
"NZL","LABCOMP","TOT","AGRWTH","A","1995",1.765952,
"NZL","LABCOMP","TOT","AGRWTH","A","1996",3.111984,
"NZL","LABCOMP","TOT","AGRWTH","A","1997",3.658532,
"NZL","LABCOMP","TOT","AGRWTH","A","1998",-0.532927,
"NZL","LABCOMP","TOT","AGRWTH","A","1999",-1.384858,
"NZL","LABCOMP","TOT","AGRWTH","A","2000",3.542921,
"NZL","LABCOMP","TOT","AGRWTH","A","2001",4.641636,
"NZL","LABCOMP","TOT","AGRWTH","A","2002",3.845996,
"NZL","LABCOMP","TOT","AGRWTH","A","2003",4.477309,
"NZL","LABCOMP","TOT","AGRWTH","A","2004",3.885094,
"NZL","LABCOMP","TOT","AGRWTH","A","2005",4.913789,
"NZL","LABCOMP","TOT","AGRWTH","A","2006",5.062972,
"NZL","LABCOMP","TOT","AGRWTH","A","2007",7.983169,
"NZL","LABCOMP","TOT","AGRWTH","A","2008",3.467022,
"NZL","LABCOMP","TOT","AGRWTH","A","2009",4.824771,
"NZL","LABCOMP","TOT","AGRWTH","A","2010",1.511093,
"NZL","LABCOMP","TOT","AGRWTH","A","2011",3.341462,
"NZL","LABCOMP","TOT","AGRWTH","A","2012",3.614529,
"NZL","LABCOMP","TOT","AGRWTH","A","2013",-1.359413,
"NZL","LABCOMP","TOT","AGRWTH","A","2014",1.296246,
"NZL","LABCOMP","TOT","AGRWTH","A","2015",3.688731,
"NZL","LABCOMP","TOT","AGRWTH","A","2016",5.777053,
"NZL","LABCOMP","TOT","AGRWTH","A","2017",2.381083,
"LTU","LABCOMP","TOT","AGRWTH","A","1996",33.554965,
"LTU","LABCOMP","TOT","AGRWTH","A","1997",22.365681,
"LTU","LABCOMP","TOT","AGRWTH","A","1998",14.824794,
"LTU","LABCOMP","TOT","AGRWTH","A","1999",3.68644,
"LTU","LABCOMP","TOT","AGRWTH","A","2000",-7.126082,
"LTU","LABCOMP","TOT","AGRWTH","A","2001",7.85257,
"LTU","LABCOMP","TOT","AGRWTH","A","2002",6.240056,
"LTU","LABCOMP","TOT","AGRWTH","A","2003",9.005977,
"LTU","LABCOMP","TOT","AGRWTH","A","2004",7.328713,
"LTU","LABCOMP","TOT","AGRWTH","A","2005",14.004941,
"LTU","LABCOMP","TOT","AGRWTH","A","2006",21.094311,
"LTU","LABCOMP","TOT","AGRWTH","A","2007",12.783742,
"LTU","LABCOMP","TOT","AGRWTH","A","2008",13.050016,
"LTU","LABCOMP","TOT","AGRWTH","A","2009",-5.924802,
"LTU","LABCOMP","TOT","AGRWTH","A","2010",-1.489403,
"LTU","LABCOMP","TOT","AGRWTH","A","2011",7.89251,
"LTU","LABCOMP","TOT","AGRWTH","A","2012",4.347076,
"LTU","LABCOMP","TOT","AGRWTH","A","2013",6.27696,
"LTU","LABCOMP","TOT","AGRWTH","A","2014",4.909407,
"LTU","LABCOMP","TOT","AGRWTH","A","2015",4.604709,
"LTU","LABCOMP","TOT","AGRWTH","A","2016",5.042019,
"LTU","LABCOMP","TOT","AGRWTH","A","2017",11.739745,
"LTU","LABCOMP","TOT","AGRWTH","A","2018",7.613825,
"LTU","LABCOMP","TOT","AGRWTH","A","2019",7.035076,
"EA19","LABCOMP","TOT","AGRWTH","A","1996",2.997717,
"EA19","LABCOMP","TOT","AGRWTH","A","1997",0.371299,
"EA19","LABCOMP","TOT","AGRWTH","A","1998",0.956731,
"EA19","LABCOMP","TOT","AGRWTH","A","1999",3.091085,
"EA19","LABCOMP","TOT","AGRWTH","A","2000",3.547936,
"EA19","LABCOMP","TOT","AGRWTH","A","2001",3.0747,
"EA19","LABCOMP","TOT","AGRWTH","A","2002",3.274123,
"EA19","LABCOMP","TOT","AGRWTH","A","2003",2.68787,
"EA19","LABCOMP","TOT","AGRWTH","A","2004",1.852331,
"EA19","LABCOMP","TOT","AGRWTH","A","2005",2.288128,
"EA19","LABCOMP","TOT","AGRWTH","A","2006",2.142251,
"EA19","LABCOMP","TOT","AGRWTH","A","2007",2.3261,
"EA19","LABCOMP","TOT","AGRWTH","A","2008",3.361536,
"EA19","LABCOMP","TOT","AGRWTH","A","2009",3.518055,
"EA19","LABCOMP","TOT","AGRWTH","A","2010",1.922898,
"EA19","LABCOMP","TOT","AGRWTH","A","2011",2.00317,
"EA19","LABCOMP","TOT","AGRWTH","A","2012",2.751305,
"EA19","LABCOMP","TOT","AGRWTH","A","2013",2.278275,
"EA19","LABCOMP","TOT","AGRWTH","A","2014",1.324977,
"EA19","LABCOMP","TOT","AGRWTH","A","2015",1.285123,
"EA19","LABCOMP","TOT","AGRWTH","A","2016",1.048416,
"EA19","LABCOMP","TOT","AGRWTH","A","2017",1.950175,
"EA19","LABCOMP","TOT","AGRWTH","A","2018",2.143563,
"EA19","LABCOMP","TOT","AGRWTH","A","2019",2.007441,
"MEX","LABCOMP","TOT","IDX2010","A","1995",24.369058,
"MEX","LABCOMP","TOT","IDX2010","A","1996",30.103578,
"MEX","LABCOMP","TOT","IDX2010","A","1997",36.32695,
"MEX","LABCOMP","TOT","IDX2010","A","1998",45.076713,
"MEX","LABCOMP","TOT","IDX2010","A","1999",52.458829,
"MEX","LABCOMP","TOT","IDX2010","A","2000",62.572497,
"MEX","LABCOMP","TOT","IDX2010","A","2001",69.788178,
"MEX","LABCOMP","TOT","IDX2010","A","2002",71.319513,
"MEX","LABCOMP","TOT","IDX2010","A","2003",77.398451,
"MEX","LABCOMP","TOT","IDX2010","A","2004",80.623993,
"MEX","LABCOMP","TOT","IDX2010","A","2005",82.713366,
"MEX","LABCOMP","TOT","IDX2010","A","2006",88.267407,
"MEX","LABCOMP","TOT","IDX2010","A","2007",93.654527,
"MEX","LABCOMP","TOT","IDX2010","A","2008",96.144808,
"MEX","LABCOMP","TOT","IDX2010","A","2009",104.619829,
"MEX","LABCOMP","TOT","IDX2010","A","2010",100,
"MEX","LABCOMP","TOT","IDX2010","A","2011",106.0852,
"MEX","LABCOMP","TOT","IDX2010","A","2012",110.537167,
"MEX","LABCOMP","TOT","IDX2010","A","2013",113.680206,
"NZL","LABCOMP","TOT","IDX2010","A","1990",54.632009,
"NZL","LABCOMP","TOT","IDX2010","A","1991",53.795625,
"NZL","LABCOMP","TOT","IDX2010","A","1992",56.618343,
"NZL","LABCOMP","TOT","IDX2010","A","1993",57.110611,
"NZL","LABCOMP","TOT","IDX2010","A","1994",58.566971,
"NZL","LABCOMP","TOT","IDX2010","A","1995",59.601235,
"NZL","LABCOMP","TOT","IDX2010","A","1996",61.456016,
"NZL","LABCOMP","TOT","IDX2010","A","1997",63.704404,
"NZL","LABCOMP","TOT","IDX2010","A","1998",63.364906,
"NZL","LABCOMP","TOT","IDX2010","A","1999",62.487392,
"NZL","LABCOMP","TOT","IDX2010","A","2000",64.701271,
"NZL","LABCOMP","TOT","IDX2010","A","2001",67.704468,
"NZL","LABCOMP","TOT","IDX2010","A","2002",70.30838,
"NZL","LABCOMP","TOT","IDX2010","A","2003",73.456303,
"NZL","LABCOMP","TOT","IDX2010","A","2004",76.310149,
"NZL","LABCOMP","TOT","IDX2010","A","2005",80.059869,
"NZL","LABCOMP","TOT","IDX2010","A","2006",84.113277,
"NZL","LABCOMP","TOT","IDX2010","A","2007",90.828183,
"NZL","LABCOMP","TOT","IDX2010","A","2008",93.977216,
"NZL","LABCOMP","TOT","IDX2010","A","2009",98.511401,
"NZL","LABCOMP","TOT","IDX2010","A","2010",100,
"NZL","LABCOMP","TOT","IDX2010","A","2011",103.341462,
"NZL","LABCOMP","TOT","IDX2010","A","2012",107.07677,
"NZL","LABCOMP","TOT","IDX2010","A","2013",105.621154,
"NZL","LABCOMP","TOT","IDX2010","A","2014",106.990264,
"NZL","LABCOMP","TOT","IDX2010","A","2015",110.936848,
"NZL","LABCOMP","TOT","IDX2010","A","2016",117.345728,
"NZL","LABCOMP","TOT","IDX2010","A","2017",120.139827,
"LTU","LABCOMP","TOT","IDX2010","A","1995",25.30587,
"LTU","LABCOMP","TOT","IDX2010","A","1996",33.797246,
"LTU","LABCOMP","TOT","IDX2010","A","1997",41.35623,
"LTU","LABCOMP","TOT","IDX2010","A","1998",47.487206,
"LTU","LABCOMP","TOT","IDX2010","A","1999",49.237793,
"LTU","LABCOMP","TOT","IDX2010","A","2000",45.729067,
"LTU","LABCOMP","TOT","IDX2010","A","2001",49.319974,
"LTU","LABCOMP","TOT","IDX2010","A","2002",52.397568,
"LTU","LABCOMP","TOT","IDX2010","A","2003",57.116481,
"LTU","LABCOMP","TOT","IDX2010","A","2004",61.302384,
"LTU","LABCOMP","TOT","IDX2010","A","2005",69.887747,
"LTU","LABCOMP","TOT","IDX2010","A","2006",84.630085,
"LTU","LABCOMP","TOT","IDX2010","A","2007",95.448977,
"LTU","LABCOMP","TOT","IDX2010","A","2008",107.905084,
"LTU","LABCOMP","TOT","IDX2010","A","2009",101.511922,
"LTU","LABCOMP","TOT","IDX2010","A","2010",100,
"LTU","LABCOMP","TOT","IDX2010","A","2011",107.89251,
"LTU","LABCOMP","TOT","IDX2010","A","2012",112.58268,
"LTU","LABCOMP","TOT","IDX2010","A","2013",119.64945,
"LTU","LABCOMP","TOT","IDX2010","A","2014",125.523528,
"LTU","LABCOMP","TOT","IDX2010","A","2015",131.303521,
"LTU","LABCOMP","TOT","IDX2010","A","2016",137.923869,
"LTU","LABCOMP","TOT","IDX2010","A","2017",154.11578,
"LTU","LABCOMP","TOT","IDX2010","A","2018",165.849886,
"LTU","LABCOMP","TOT","IDX2010","A","2019",177.517551,
"EA19","LABCOMP","TOT","IDX2010","A","1995",69.146055,
"EA19","LABCOMP","TOT","IDX2010","A","1996",71.218858,
"EA19","LABCOMP","TOT","IDX2010","A","1997",71.483293,
"EA19","LABCOMP","TOT","IDX2010","A","1998",72.167196,
"EA19","LABCOMP","TOT","IDX2010","A","1999",74.397945,
"EA19","LABCOMP","TOT","IDX2010","A","2000",77.037537,
"EA19","LABCOMP","TOT","IDX2010","A","2001",79.40621,
"EA19","LABCOMP","TOT","IDX2010","A","2002",82.006067,
"EA19","LABCOMP","TOT","IDX2010","A","2003",84.210284,
"EA19","LABCOMP","TOT","IDX2010","A","2004",85.770137,
"EA19","LABCOMP","TOT","IDX2010","A","2005",87.732667,
"EA19","LABCOMP","TOT","IDX2010","A","2006",89.612121,
"EA19","LABCOMP","TOT","IDX2010","A","2007",91.696589,
"EA19","LABCOMP","TOT","IDX2010","A","2008",94.779003,
"EA19","LABCOMP","TOT","IDX2010","A","2009",98.11338,
"EA19","LABCOMP","TOT","IDX2010","A","2010",100,
"EA19","LABCOMP","TOT","IDX2010","A","2011",102.00317,
"EA19","LABCOMP","TOT","IDX2010","A","2012",104.809589,
"EA19","LABCOMP","TOT","IDX2010","A","2013",107.19744,
"EA19","LABCOMP","TOT","IDX2010","A","2014",108.617781,
"EA19","LABCOMP","TOT","IDX2010","A","2015",110.013653,
"EA19","LABCOMP","TOT","IDX2010","A","2016",111.167054,
"EA19","LABCOMP","TOT","IDX2010","A","2017",113.335006,
"EA19","LABCOMP","TOT","IDX2010","A","2018",115.764413,
"EA19","LABCOMP","TOT","IDX2010","A","2019",118.088315,
"ZAF","LABCOMP","TOT","AGRWTH","A","2002",7.955287,
"ZAF","LABCOMP","TOT","AGRWTH","A","2003",13.262027,
"ZAF","LABCOMP","TOT","AGRWTH","A","2004",7.741817,
"ZAF","LABCOMP","TOT","AGRWTH","A","2005",2.594448,
"ZAF","LABCOMP","TOT","AGRWTH","A","2006",10.046242,
"ZAF","LABCOMP","TOT","AGRWTH","A","2007",11.12755,
"ZAF","LABCOMP","TOT","AGRWTH","A","2008",4.247685,
"ZAF","LABCOMP","TOT","AGRWTH","A","2009",13.06518,
"ZAF","LABCOMP","TOT","AGRWTH","A","2010",15.888348,
"ZAF","LABCOMP","TOT","AGRWTH","A","2011",7.205138,
"ZAF","LABCOMP","TOT","AGRWTH","A","2012",6.671616,
"ZAF","LABCOMP","TOT","AGRWTH","A","2013",6.466428,
"ZAF","LABCOMP","TOT","AGRWTH","A","2014",5.817291,
"ZAF","LABCOMP","TOT","IDX2010","A","2001",44.29264,
"ZAF","LABCOMP","TOT","IDX2010","A","2002",47.816247,
"ZAF","LABCOMP","TOT","IDX2010","A","2003",54.157651,
"ZAF","LABCOMP","TOT","IDX2010","A","2004",58.350437,
"ZAF","LABCOMP","TOT","IDX2010","A","2005",59.864309,
"ZAF","LABCOMP","TOT","IDX2010","A","2006",65.878422,
"ZAF","LABCOMP","TOT","IDX2010","A","2007",73.209077,
"ZAF","LABCOMP","TOT","IDX2010","A","2008",76.318768,
"ZAF","LABCOMP","TOT","IDX2010","A","2009",86.289952,
"ZAF","LABCOMP","TOT","IDX2010","A","2010",100,
"ZAF","LABCOMP","TOT","IDX2010","A","2011",107.205138,
"ZAF","LABCOMP","TOT","IDX2010","A","2012",114.357453,
"ZAF","LABCOMP","TOT","IDX2010","A","2013",121.752295,
"ZAF","LABCOMP","TOT","IDX2010","A","2014",128.83498,
"LVA","LABCOMP","TOT","AGRWTH","A","1996",24.240155,
"LVA","LABCOMP","TOT","AGRWTH","A","1997",6.398599,
"LVA","LABCOMP","TOT","AGRWTH","A","1998",9.030419,
"LVA","LABCOMP","TOT","AGRWTH","A","1999",8.633576,
"LVA","LABCOMP","TOT","AGRWTH","A","2000",9.432279,
"LVA","LABCOMP","TOT","AGRWTH","A","2001",3.731103,
"LVA","LABCOMP","TOT","AGRWTH","A","2002",6.022832,
"LVA","LABCOMP","TOT","AGRWTH","A","2003",12.679826,
"LVA","LABCOMP","TOT","AGRWTH","A","2004",17.770087,
"LVA","LABCOMP","TOT","AGRWTH","A","2005",25.180724,
"LVA","LABCOMP","TOT","AGRWTH","A","2006",22.827737,
"LVA","LABCOMP","TOT","AGRWTH","A","2007",37.104145,
"LVA","LABCOMP","TOT","AGRWTH","A","2008",10.471831,
"LVA","LABCOMP","TOT","AGRWTH","A","2009",-8.732521,
"LVA","LABCOMP","TOT","AGRWTH","A","2010",-5.947751,
"LVA","LABCOMP","TOT","AGRWTH","A","2011",1.648653,
"LVA","LABCOMP","TOT","AGRWTH","A","2012",8.111039,
"LVA","LABCOMP","TOT","AGRWTH","A","2013",5.834196,
"LVA","LABCOMP","TOT","AGRWTH","A","2014",7.835525,
"LVA","LABCOMP","TOT","AGRWTH","A","2015",10.195094,
"LVA","LABCOMP","TOT","AGRWTH","A","2016",7.31275,
"LVA","LABCOMP","TOT","AGRWTH","A","2017",8.540564,
"LVA","LABCOMP","TOT","AGRWTH","A","2018",7.166587,
"LVA","LABCOMP","TOT","AGRWTH","A","2019",10.947567,
"LVA","LABCOMP","TOT","IDX2010","A","1995",20.004793,
"LVA","LABCOMP","TOT","IDX2010","A","1996",24.853986,
"LVA","LABCOMP","TOT","IDX2010","A","1997",26.444293,
"LVA","LABCOMP","TOT","IDX2010","A","1998",28.832323,
"LVA","LABCOMP","TOT","IDX2010","A","1999",31.321584,
"LVA","LABCOMP","TOT","IDX2010","A","2000",34.275923,
"LVA","LABCOMP","TOT","IDX2010","A","2001",35.554793,
"LVA","LABCOMP","TOT","IDX2010","A","2002",37.696198,
"LVA","LABCOMP","TOT","IDX2010","A","2003",42.47601,
"LVA","LABCOMP","TOT","IDX2010","A","2004",50.024034,
"LVA","LABCOMP","TOT","IDX2010","A","2005",62.620448,
"LVA","LABCOMP","TOT","IDX2010","A","2006",76.91528,
"LVA","LABCOMP","TOT","IDX2010","A","2007",105.454036,
"LVA","LABCOMP","TOT","IDX2010","A","2008",116.497005,
"LVA","LABCOMP","TOT","IDX2010","A","2009",106.32388,
"LVA","LABCOMP","TOT","IDX2010","A","2010",100,
"LVA","LABCOMP","TOT","IDX2010","A","2011",101.648653,
"LVA","LABCOMP","TOT","IDX2010","A","2012",109.893414,
"LVA","LABCOMP","TOT","IDX2010","A","2013",116.304812,
"LVA","LABCOMP","TOT","IDX2010","A","2014",125.417904,
"LVA","LABCOMP","TOT","IDX2010","A","2015",138.204378,
"LVA","LABCOMP","TOT","IDX2010","A","2016",148.310918,
"LVA","LABCOMP","TOT","IDX2010","A","2017",160.977507,
"LVA","LABCOMP","TOT","IDX2010","A","2018",172.5141,
"LVA","LABCOMP","TOT","IDX2010","A","2019",191.400197,
"RUS","LABCOMP","TOT","AGRWTH","A","2000",44.297387,
"RUS","LABCOMP","TOT","AGRWTH","A","2001",28.407881,
"RUS","LABCOMP","TOT","AGRWTH","A","2002",28.010297,
"RUS","LABCOMP","TOT","AGRWTH","A","2003",22.497266,
"RUS","LABCOMP","TOT","AGRWTH","A","2004",24.012827,
"RUS","LABCOMP","TOT","AGRWTH","A","2005",19.143168,
"RUS","LABCOMP","TOT","AGRWTH","A","2006",24.11242,
"RUS","LABCOMP","TOT","AGRWTH","A","2007",26.439465,
"RUS","LABCOMP","TOT","AGRWTH","A","2008",25.804784,
"RUS","LABCOMP","TOT","AGRWTH","A","2009",7.994582,
"RUS","LABCOMP","TOT","AGRWTH","A","2010",11.061171,
"RUS","LABCOMP","TOT","AGRWTH","A","2011",19.26393,
"RUS","LABCOMP","TOT","AGRWTH","A","2012",13.018774,
"RUS","LABCOMP","TOT","AGRWTH","A","2013",12.568453,
"RUS","LABCOMP","TOT","AGRWTH","A","2014",10.280638,
"RUS","LABCOMP","TOT","AGRWTH","A","2015",5.34355,
"RUS","LABCOMP","TOT","AGRWTH","A","2016",4.044467,
"RUS","LABCOMP","TOT","AGRWTH","A","2017",5.804592,
"RUS","LABCOMP","TOT","AGRWTH","A","2018",10.158091,
"RUS","LABCOMP","TOT","IDX2010","A","1999",9.837473,
"RUS","LABCOMP","TOT","IDX2010","A","2000",14.195216,
"RUS","LABCOMP","TOT","IDX2010","A","2001",18.227776,
"RUS","LABCOMP","TOT","IDX2010","A","2002",23.33343,
"RUS","LABCOMP","TOT","IDX2010","A","2003",28.582814,
"RUS","LABCOMP","TOT","IDX2010","A","2004",35.446356,
"RUS","LABCOMP","TOT","IDX2010","A","2005",42.231911,
"RUS","LABCOMP","TOT","IDX2010","A","2006",52.415047,
"RUS","LABCOMP","TOT","IDX2010","A","2007",66.273305,
"RUS","LABCOMP","TOT","IDX2010","A","2008",83.374988,
"RUS","LABCOMP","TOT","IDX2010","A","2009",90.04047,
"RUS","LABCOMP","TOT","IDX2010","A","2010",100,
"RUS","LABCOMP","TOT","IDX2010","A","2011",119.26393,
"RUS","LABCOMP","TOT","IDX2010","A","2012",134.790632,
"RUS","LABCOMP","TOT","IDX2010","A","2013",151.731729,
"RUS","LABCOMP","TOT","IDX2010","A","2014",167.330719,
"RUS","LABCOMP","TOT","IDX2010","A","2015",176.272119,
"RUS","LABCOMP","TOT","IDX2010","A","2016",183.401386,
"RUS","LABCOMP","TOT","IDX2010","A","2017",194.047088,
"RUS","LABCOMP","TOT","IDX2010","A","2018",213.758567,
"CHE","LABCOMP","TOT","AGRWTH","A","1996",2.217416,
"CHE","LABCOMP","TOT","AGRWTH","A","1997",2.42748,
"CHE","LABCOMP","TOT","AGRWTH","A","1998",0.354547,
"CHE","LABCOMP","TOT","AGRWTH","A","1999",-0.894305,
"CHE","LABCOMP","TOT","AGRWTH","A","2000",3.17904,
"CHE","LABCOMP","TOT","AGRWTH","A","2001",5.651795,
"CHE","LABCOMP","TOT","AGRWTH","A","2002",2.519034,
"CHE","LABCOMP","TOT","AGRWTH","A","2003",-0.853074,
"CHE","LABCOMP","TOT","AGRWTH","A","2004",-1.520757,
"CHE","LABCOMP","TOT","AGRWTH","A","2005",2.398486,
"CHE","LABCOMP","TOT","AGRWTH","A","2006",2.538232,
"CHE","LABCOMP","TOT","AGRWTH","A","2007",3.112405,
"CHE","LABCOMP","TOT","AGRWTH","A","2008",2.398058,
"CHE","LABCOMP","TOT","AGRWTH","A","2009",1.862065,
"CHE","LABCOMP","TOT","AGRWTH","A","2010",0.843841,
"CHE","LABCOMP","TOT","AGRWTH","A","2011",1.016591,
"CHE","LABCOMP","TOT","AGRWTH","A","2012",1.406185,
"CHE","LABCOMP","TOT","AGRWTH","A","2013",2.391856,
"CHE","LABCOMP","TOT","AGRWTH","A","2014",-0.43802,
"CHE","LABCOMP","TOT","AGRWTH","A","2015",-1.290643,
"CHE","LABCOMP","TOT","AGRWTH","A","2016",-0.43998,
"CHE","LABCOMP","TOT","AGRWTH","A","2017",1.471789,
"CHE","LABCOMP","TOT","AGRWTH","A","2018",1.906129,
"CHE","LABCOMP","TOT","IDX2010","A","1995",75.886182,
"CHE","LABCOMP","TOT","IDX2010","A","1996",77.568895,
"CHE","LABCOMP","TOT","IDX2010","A","1997",79.451865,
"CHE","LABCOMP","TOT","IDX2010","A","1998",79.733559,
"CHE","LABCOMP","TOT","IDX2010","A","1999",79.020499,
"CHE","LABCOMP","TOT","IDX2010","A","2000",81.532592,
"CHE","LABCOMP","TOT","IDX2010","A","2001",86.140646,
"CHE","LABCOMP","TOT","IDX2010","A","2002",88.310558,
"CHE","LABCOMP","TOT","IDX2010","A","2003",87.557204,
"CHE","LABCOMP","TOT","IDX2010","A","2004",86.225672,
"CHE","LABCOMP","TOT","IDX2010","A","2005",88.293783,
"CHE","LABCOMP","TOT","IDX2010","A","2006",90.534883,
"CHE","LABCOMP","TOT","IDX2010","A","2007",93.352695,
"CHE","LABCOMP","TOT","IDX2010","A","2008",95.591347,
"CHE","LABCOMP","TOT","IDX2010","A","2009",99.163221,
"CHE","LABCOMP","TOT","IDX2010","A","2010",100,
